Datum;Časová zóna;Typ;Detail;Částka [CZK];Název projektu;Odkaz na projekt;Typ projektu
2025-03-09 10:58:24;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Halové prostory Kolín 1: 2. etapa;https://b3130.preview.investown.net/property/kolin-halove-prostory-kolin-1:-2.-etapa-844;crowdfunding
2025-03-09 10:58:24;+01:00;Výnos;Výnos z investice;7,66;Halové prostory Kolín 1: 2. etapa;https://b3130.preview.investown.net/property/kolin-halove-prostory-kolin-1:-2.-etapa-844;crowdfunding
2025-03-08 10:20:48;+01:00;Výnos;Výnos z investice;0,19;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2025-03-07 12:24:59;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,39;Rezidence Solnice II – 2. tranše (E2);https://b3130.preview.investown.net/property/solnice-kvasiny-rezidence-solnice-ii-2.-transe-e2-710;crowdfunding
2025-03-07 12:24:59;+01:00;Výnos;Výnos z investice;3,81;Rezidence Solnice II – 2. tranše (E2);https://b3130.preview.investown.net/property/solnice-kvasiny-rezidence-solnice-ii-2.-transe-e2-710;crowdfunding
2025-03-07 12:24:55;+01:00;Výnos;Výnos z investice;7,84;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2025-03-07 12:24:49;+01:00;Výnos;Výnos z investice;5,06;Rodinné domy Červený dub – 3. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-3.-etapa-721;crowdfunding
2025-03-06 11:13:29;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,67;Rezidence Vráto Na Pěšině 1: 1. etapa;https://b3130.preview.investown.net/property/vrato-rezidence-vrato-na-pesine-1:-1.-etapa-552;crowdfunding
2025-03-06 11:13:29;+01:00;Výnos;Výnos z investice;15,33;Rezidence Vráto Na Pěšině 1: 1. etapa;https://b3130.preview.investown.net/property/vrato-rezidence-vrato-na-pesine-1:-1.-etapa-552;crowdfunding
2025-03-05 13:11:57;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,50;Rezidence v Dolních Břežanech – 1. tranše (E2);https://b3130.preview.investown.net/property/dolni-brezany-rezidence-v-dolnich-brezanech-1.-transe-e2-537;crowdfunding
2025-03-05 13:11:56;+01:00;Výnos;Výnos z investice;4,50;Rezidence v Dolních Břežanech – 1. tranše (E2);https://b3130.preview.investown.net/property/dolni-brezany-rezidence-v-dolnich-brezanech-1.-transe-e2-537;crowdfunding
2025-03-05 10:35:26;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,45;Soubor nemovitostí MSTC 1: 1. etapa;https://b3130.preview.investown.net/property/bublava-soubor-nemovitosti-mstc-1:-1.-etapa-877;crowdfunding
2025-03-05 10:35:26;+01:00;Výnos;Výnos z investice;4,45;Soubor nemovitostí MSTC 1: 1. etapa;https://b3130.preview.investown.net/property/bublava-soubor-nemovitosti-mstc-1:-1.-etapa-877;crowdfunding
2025-03-04 11:41:34;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,53;Domy v Dolních Věstonicích – 1. tranše (E1) ;https://b3130.preview.investown.net/property/dolni-vestonice-domy-v-dolnich-vestonicich-1.-transe-e1-909;crowdfunding
2025-03-04 11:41:34;+01:00;Výnos;Výnos z investice;4,78;Domy v Dolních Věstonicích – 1. tranše (E1) ;https://b3130.preview.investown.net/property/dolni-vestonice-domy-v-dolnich-vestonicich-1.-transe-e1-909;crowdfunding
2025-03-03 15:27:52;+01:00;Částečné splacení jistiny;Částečné splacení jistiny;202,55;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2025-03-03 15:10:11;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,67;Rodinné domy Zvěřínek – 4. tranše;https://b3130.preview.investown.net/property/zverinek-rodinne-domy-zverinek-4.-transe-261;crowdfunding
2025-03-03 15:10:10;+01:00;Výnos;Výnos z investice;15,00;Rodinné domy Zvěřínek – 4. tranše;https://b3130.preview.investown.net/property/zverinek-rodinne-domy-zverinek-4.-transe-261;crowdfunding
2025-03-02 21:46:43;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,84;Hotel Eduard 1: 1. etapa;https://b3130.preview.investown.net/property/rokytnice-hotel-eduard-1:-1.-etapa-17;crowdfunding
2025-03-02 21:46:42;+01:00;Výnos;Výnos z investice;7,58;Hotel Eduard 1: 1. etapa;https://b3130.preview.investown.net/property/rokytnice-hotel-eduard-1:-1.-etapa-17;crowdfunding
2025-03-02 21:45:59;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;2,97;Sklad Frenštát pod Radhoštěm 1: 1. etapa;https://b3130.preview.investown.net/property/frenstat-pod-radhostem-sklad-frenstat-pod-radhostem-1:-1.-etapa-110;crowdfunding
2025-03-02 21:45:59;+01:00;Výnos;Výnos z investice;26,72;Sklad Frenštát pod Radhoštěm 1: 1. etapa;https://b3130.preview.investown.net/property/frenstat-pod-radhostem-sklad-frenstat-pod-radhostem-1:-1.-etapa-110;crowdfunding
2025-03-02 21:43:54;+01:00;Výnos;Výnos z investice;5,11;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2025-03-02 21:43:40;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,25;Domy v přírodě – 6. tranše (E1);https://b3130.preview.investown.net/property/krizkovy-ujezdec-domy-v-prirode-6.-transe-e1-433;crowdfunding
2025-03-02 21:43:40;+01:00;Výnos;Výnos z investice;11,74;Domy v přírodě – 6. tranše (E1);https://b3130.preview.investown.net/property/krizkovy-ujezdec-domy-v-prirode-6.-transe-e1-433;crowdfunding
2025-02-28 21:37:18;+01:00;Autoinvestice;Autoinvestice do příležitosti;-903,43;Soubor nemovitostí Rampušák 1: 4. etapa;https://b3130.preview.investown.net/property/rokytnice-v-orlickych-horach-soubor-nemovitosti-rampusak-1:-4.-etapa-850;crowdfunding
2025-02-28 21:21:35;+01:00;Částečné splacení jistiny;Částečné splacení jistiny;449,66;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2025-02-28 20:59:06;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,67;Martincův mlýn 2: 2. etapa;https://b3130.preview.investown.net/property/zlin-martincuv-mlyn-2:-2.-etapa-115;crowdfunding
2025-02-28 20:59:06;+01:00;Výnos;Výnos z investice;16,66;Martincův mlýn 2: 2. etapa;https://b3130.preview.investown.net/property/zlin-martincuv-mlyn-2:-2.-etapa-115;crowdfunding
2025-02-28 20:58:18;+01:00;Výnos;Výnos z investice;8,74;Ateliéry Neugraf – 2. tranše (E2) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-2.-transe-e2-308;crowdfunding
2025-02-28 20:56:23;+01:00;Výnos;Výnos z investice;5,71;Areál Hladov – 4. etapa;https://b3130.preview.investown.net/property/hladov-areal-hladov-4.-etapa-20;crowdfunding
2025-02-28 19:03:47;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,19;Terasy Březová alej – 4. tranše;https://b3130.preview.investown.net/property/liberec-terasy-brezova-alej-4.-transe-538;crowdfunding
2025-02-28 19:03:47;+01:00;Výnos;Výnos z investice;11,88;Terasy Březová alej – 4. tranše;https://b3130.preview.investown.net/property/liberec-terasy-brezova-alej-4.-transe-538;crowdfunding
2025-02-28 18:39:51;+01:00;Výnos;Výnos z investice;14,83;Rodinné domy v Libeži – 1. etapa;https://b3130.preview.investown.net/property/libez-rodinne-domy-v-libezi-1.-etapa-606;crowdfunding
2025-02-28 18:07:15;+01:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2025-02-28 18:02:13;+01:00;Smluvní pokuta;Úroky z prodlení partnera;3,96;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2025-02-28 18:01:42;+01:00;Výnos;Výnos z investice;13,84;RD Dolní Loučky – 1. tranše (E2) ;https://b3130.preview.investown.net/property/dolni-loucky-brno-venkov-rd-dolni-loucky-1.-transe-e2-498;crowdfunding
2025-02-28 18:00:48;+01:00;Výnos;Výnos z investice;7,72;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2025-02-28 17:59:12;+01:00;Výnos;Výnos z investice;7,72;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2025-02-28 16:40:32;+01:00;Zákonné úroky z prodlení;Zákonné úroky z prodlení partnera;0,67;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2025-02-28 16:25:16;+01:00;Výnos;Výnos z investice;7,72;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2025-02-28 15:58:13;+01:00;Výnos;Výnos z investice;12,91;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2025-02-28 15:39:38;+01:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2025-02-28 15:38:33;+01:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2025-02-28 15:30:00;+01:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2025-02-28 15:16:10;+01:00;Výnos;Výnos z investice;13,59;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2025-02-27 14:32:44;+01:00;Částečné splacení jistiny;Částečné splacení jistiny;193,68;Bytový dům Kutná Hora 1: 1. etapa;https://b3130.preview.investown.net/property/kutna-hora-bytovy-dum-kutna-hora-1:-1.-etapa-633;crowdfunding
2025-02-27 11:48:14;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,46;Apartmány Klecanda 2: 2. etapa;https://b3130.preview.investown.net/property/strazne-apartmany-klecanda-2:-2.-etapa-436;crowdfunding
2025-02-27 11:48:14;+01:00;Výnos;Výnos z investice;4,34;Apartmány Klecanda 2: 2. etapa;https://b3130.preview.investown.net/property/strazne-apartmany-klecanda-2:-2.-etapa-436;crowdfunding
2025-02-27 11:47:23;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Apartmány Ladná 1: 4. etapa;https://b3130.preview.investown.net/property/ladna-apartmany-ladna-1:-4.-etapa-976;crowdfunding
2025-02-27 11:47:23;+01:00;Výnos;Výnos z investice;8,08;Apartmány Ladná 1: 4. etapa;https://b3130.preview.investown.net/property/ladna-apartmany-ladna-1:-4.-etapa-976;crowdfunding
2025-02-27 11:44:36;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,84;Na Křížení cest 1: 1. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-1.-etapa-536;crowdfunding
2025-02-27 11:44:36;+01:00;Výnos;Výnos z investice;7,44;Na Křížení cest 1: 1. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-1.-etapa-536;crowdfunding
2025-02-27 11:44:33;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,85;Na Křížení cest 1: 4. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-4.-etapa-430;crowdfunding
2025-02-27 11:44:33;+01:00;Výnos;Výnos z investice;7,54;Na Křížení cest 1: 4. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-4.-etapa-430;crowdfunding
2025-02-27 11:42:30;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,97;Rodinný dům Trutnov 1: 1. etapa;https://b3130.preview.investown.net/property/trutnov-rodinny-dum-trutnov-1:-1.-etapa-569;crowdfunding
2025-02-27 11:42:30;+01:00;Výnos;Výnos z investice;9,18;Rodinný dům Trutnov 1: 1. etapa;https://b3130.preview.investown.net/property/trutnov-rodinny-dum-trutnov-1:-1.-etapa-569;crowdfunding
2025-02-26 18:44:54;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Mělnické stráně 1: 2. etapa;https://b3130.preview.investown.net/property/melnik-melnicke-strane-1:-2.-etapa-990;crowdfunding
2025-02-26 18:44:54;+01:00;Výnos;Výnos z investice;7,49;Mělnické stráně 1: 2. etapa;https://b3130.preview.investown.net/property/melnik-melnicke-strane-1:-2.-etapa-990;crowdfunding
2025-02-26 18:44:10;+01:00;Výnos;Výnos z investice;5,09;Rezidenční bydlení Libochovice – 4. tranše ;https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-4.-transe-645;crowdfunding
2025-02-26 18:43:14;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,42;Rodinný dům Praha-Střížkovská 1: 2. etapa;https://b3130.preview.investown.net/property/praha-rodinny-dum-praha-strizkovska-1:-2.-etapa-121;crowdfunding
2025-02-26 18:43:14;+01:00;Výnos;Výnos z investice;3,95;Rodinný dům Praha-Střížkovská 1: 2. etapa;https://b3130.preview.investown.net/property/praha-rodinny-dum-praha-strizkovska-1:-2.-etapa-121;crowdfunding
2025-02-26 18:41:21;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,44;Rotunda Bratislava 1: 5. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-5.-etapa-224;crowdfunding
2025-02-26 18:41:21;+01:00;Výnos;Výnos z investice;4,24;Rotunda Bratislava 1: 5. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-5.-etapa-224;crowdfunding
2025-02-26 18:41:00;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,42;Bytový dům Praha-Hlaváčkova 1: 1. etapa;https://b3130.preview.investown.net/property/praha-bytovy-dum-praha-hlavackova-1:-1.-etapa-136;crowdfunding
2025-02-26 18:41:00;+01:00;Výnos;Výnos z investice;3,62;Bytový dům Praha-Hlaváčkova 1: 1. etapa;https://b3130.preview.investown.net/property/praha-bytovy-dum-praha-hlavackova-1:-1.-etapa-136;crowdfunding
2025-02-26 18:34:23;+01:00;Výnos;Výnos z investice;3,87;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2025-02-26 18:31:54;+01:00;Výnos;Výnos z investice;8,01;RD v Dolních Břežanech – 1. etapa;https://b3130.preview.investown.net/property/dolni-brezany-praha-zapad-rd-v-dolnich-brezanech-1.-etapa-309;crowdfunding
2025-02-26 12:17:49;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,42;Rotunda Bratislava 1: 2. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-2.-etapa-227;crowdfunding
2025-02-26 12:17:49;+01:00;Výnos;Výnos z investice;4,04;Rotunda Bratislava 1: 2. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-2.-etapa-227;crowdfunding
2025-02-24 23:17:31;+01:00;Autoinvestice;Autoinvestice do příležitosti;-1117,79;Soubor nemovitostí Stoyanov 1: 4. etapa;https://b3130.preview.investown.net/property/praha-soubor-nemovitosti-stoyanov-1:-4.-etapa-347;crowdfunding
2025-02-24 18:42:47;+01:00;Autoinvestice;Autoinvestice do příležitosti;-2000,00;Družstvo Svitavská 1: 2. etapa;https://b3130.preview.investown.net/property/husovice-druzstvo-svitavska-1:-2.-etapa-918;crowdfunding
2025-02-24 18:42:37;+01:00;Autoinvestice;Autoinvestice do příležitosti;-2000,00;Bytový dům Nehvizdy 1: 4. etapa;https://b3130.preview.investown.net/property/nehvizdy-bytovy-dum-nehvizdy-1:-4.-etapa-163;crowdfunding
2025-02-24 18:40:16;+01:00;Vklad peněz;Bankovní převod;5000,00;;;
2025-02-24 13:20:50;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,45;Pozemky Olomouc – Nový Svět 1: 7. etapa;https://b3130.preview.investown.net/property/olomouc-pozemky-olomouc-novy-svet-1:-7.-etapa-80;crowdfunding
2025-02-24 13:20:50;+01:00;Výnos;Výnos z investice;4,26;Pozemky Olomouc – Nový Svět 1: 7. etapa;https://b3130.preview.investown.net/property/olomouc-pozemky-olomouc-novy-svet-1:-7.-etapa-80;crowdfunding
2025-02-24 13:14:06;+01:00;Zákonné úroky z prodlení;Zákonné úroky z prodlení partnera;0,01;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2025-02-24 13:11:13;+01:00;Smluvní pokuta;Úroky z prodlení partnera;0,09;Rezidenční bydlení Libochovice – 2. tranše (E1);https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-2.-transe-e1-677;crowdfunding
2025-02-23 20:14:41;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,84;Skladové areály Vimperk 1: 3. etapa;https://b3130.preview.investown.net/property/vimperk-skladove-arealy-vimperk-1:-3.-etapa-90;crowdfunding
2025-02-23 20:14:40;+01:00;Výnos;Výnos z investice;17,27;Skladové areály Vimperk 1: 3. etapa;https://b3130.preview.investown.net/property/vimperk-skladove-arealy-vimperk-1:-3.-etapa-90;crowdfunding
2025-02-23 20:02:23;+01:00;Výnos;Výnos z investice;16,05;Rezidence Hlaváčkova – 1. tranše (E2);https://b3130.preview.investown.net/property/praha-rezidence-hlavackova-1.-transe-e2-725;crowdfunding
2025-02-23 20:01:38;+01:00;Výnos;Výnos z investice;4,16;Dvojdům TWIX – 1. tranše (E2);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e2-981;crowdfunding
2025-02-23 20:01:35;+01:00;Výnos;Výnos z investice;29,16;Dvojdům TWIX – 1. tranše (E1);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e1-482;crowdfunding
2025-02-22 15:15:32;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,43;Soubor nemovitostí 7000: 10. etapa;https://b3130.preview.investown.net/property/praha-soubor-nemovitosti-7000:-10.-etapa-24;crowdfunding
2025-02-22 15:15:32;+01:00;Výnos;Výnos z investice;4,02;Soubor nemovitostí 7000: 10. etapa;https://b3130.preview.investown.net/property/praha-soubor-nemovitosti-7000:-10.-etapa-24;crowdfunding
2025-02-22 15:15:29;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,24;Soubor nemovitostí 7000: 17. etapa;https://b3130.preview.investown.net/property/praha-soubor-nemovitosti-7000:-17.-etapa-938;crowdfunding
2025-02-22 15:15:29;+01:00;Výnos;Výnos z investice;11,63;Soubor nemovitostí 7000: 17. etapa;https://b3130.preview.investown.net/property/praha-soubor-nemovitosti-7000:-17.-etapa-938;crowdfunding
2025-02-22 15:06:02;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2025-02-22 15:06:02;+01:00;Výnos;Výnos z investice;7,49;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2025-02-21 14:01:35;+01:00;Zákonné úroky z prodlení;Zákonné úroky z prodlení partnera;0,01;Forest Views II;https://b3130.preview.investown.net/property/babice-u-rehenic-forest-views-ii-487;crowdfunding
2025-02-21 14:01:11;+01:00;Zákonné úroky z prodlení;Zákonné úroky z prodlení partnera;0,01;Rodinné domy Červený dub – 1. etapa;https://b3130.preview.investown.net/property/praha-kostelec-nad-cernymi-lesy-rodinne-domy-cerveny-dub-1.-etapa-237;crowdfunding
2025-02-21 14:00:36;+01:00;Smluvní pokuta;Úroky z prodlení partnera;0,09;Forest Views II;https://b3130.preview.investown.net/property/babice-u-rehenic-forest-views-ii-487;crowdfunding
